text,label
שאוג ישאג על נוהו וסימן לדבר משמרה ראשונה חמור נוער שניה כלבים צועקים שלישית תינוק יונק משדי אמו ואשה מספרת עם בעלה,2
מאי קא חשיב ר' אליעזר אי תחלת משמרות קא חשיב תחלת משמרה ראשונה סימנא למה לי אורתא הוא,2
אי סוף משמרות קא חשיב סוף משמרה אחרונה למה לי סימנא יממא הוא אלא חשיב סוף משמרה ראשונה ותחלת משמרה אחרונה ואמצעית דאמצעיתא ואב"א כולהו סוף משמרות קא חשיב,2
וכי תימא אחרונה לא צריך למאי נפקא מינה למיקרי ק"ש למאן דגני בבית אפל ולא ידע זמן ק"ש אימת כיון דאשה מספרת עם בעלה ותינוק יונק משדי אמו ליקום וליקרי,2
אמר רב יצחק בר שמואל משמי' דרב ג' משמרות הוי הלילה ועל כל משמר ומשמר יושב הקב"ה ושואג כארי ואומר אוי לבנים שבעונותיהם החרבתי את ביתי ושרפתי את היכלי והגליתים לבין אומות העולם,2
ת"ר מפני שלשה דברים אין נכנסין לחורבה מפני חשד מפני המפולת ומפני המזיקין,2
מפני חשד ותיפוק ליה משום מפולת בחדתי ותיפוק ליה משום מזיקין בתרי אי בתרי חשד נמי ליכא בתרי ופריצי,2
מפני המפולת ותיפוק ליה משום חשד ומזיקין בתרי וכשרי,2
מפני המזיקין ותיפוק ליה מפני חשד ומפולת בחורבה חדתי ובתרי וכשרי אי בתרי מזיקין נמי ליכא במקומן חיישינן ואב"א לעולם בחד ובחורבה חדתי דקאי בדברא דהתם משום חשד ליכא דהא אשה בדברא לא שכיחא ומשום מזיקין איכא,2
ת"ר ארבע משמרות הוי הלילה דברי רבי ר' נתן אומר שלש מ"ט דר' נתן דכתיב (שופטים ז) ויבא גדעון ומאה איש אשר אתו בקצה המחנה ראש האשמורת התיכונה תנא אין תיכונה אלא שיש לפניה ולאחריה ורבי מאי תיכונה אחת מן התיכונה שבתיכונות ור' נתן מי כתיב תיכונה שבתיכונות תיכונה כתיב,2
מ"ט דרבי א"ר זריקא א"ר אמי א"ר יהושע בן לוי כתוב אחד אומר (תהילים קיט) חצות לילה אקום להודות לך על משפטי צדקך וכתוב אחד אומר (תהילים קיט) קדמו עיני אשמורות,2
הא כיצד ארבע משמרות הוי הלילה ור' נתן סבר לה כרבי יהושע,2
דתנן ר' יהושע אומר עד שלש שעות שכן דרך מלכים לעמוד בשלש שעות שית דליליא ותרתי דיממא הוו להו שתי משמרות רב אשי אמר משמרה ופלגא נמי משמרות קרו להו,2
ואמר רבי זריקא אמר רבי אמי אמר רבי יהושע בן לוי אין אומרין בפני המת אלא דבריו של מת אמר רבי אבא בר כהנא לא אמרן אלא בדברי תורה אבל מילי דעלמא לית לן בה ואיכא דאמרי אמר רבי אבא בר כהנא לא אמרן אלא [אפילו] בדברי תורה וכ"ש מילי דעלמא,2
ודוד בפלגא דליליא הוה קאי מאורתא הוה קאי דכתיב (תהילים קיט) קדמתי בנשף ואשועה וממאי דהאי נשף אורתא הוא דכתיב (משלי ז) בנשף בערב יום באישון לילה ואפילה אמר רב אושעיא אמר רבי אחא הכי קאמר דוד מעולם לא עבר עלי חצות לילה בשינה,2
רבי זירא אמר עד חצות לילה היה מתנמנם כסוס מכאן ואילך היה מתגבר כארי רב אשי אמר עד חצות לילה היה עוסק בדברי תורה מכאן ואילך בשירות ותשבחות,2
ונשף אורתא הוא הא נשף צפרא הוא דכתיב (שמואל א ל) ויכם דוד מהנשף ועד הערב למחרתם מאי לאו מצפרא ועד ליליא לא מאורתא ועד אורתא אי הכי לכתוב מהנשף ועד הנשף או מהערב ועד הערב אלא אמר רבא תרי נשפי הוו נשף ליליא ואתי יממא נשף יממא ואתי ליליא,2
רבי זירא אמר משה לעולם הוה ידע ודוד נמי הוה ידע וכיון דדוד הוה ידע כנור למה ליה לאתעורי משנתיה וכיון דמשה הוה ידע למה ליה למימר כחצות משה קסבר שמא יטעו אצטגניני פרעה ויאמרו משה בדאי הוא דאמר מר למד לשונך לומר איני יודע שמא תתבדה ותאחז רב אשי אמר בפלגא אורתא דתליסר נגהי ארבסר הוה קאי והכי קאמר משה לישראל אמר הקב"ה למחר כחצות הלילה כי האידנא אני יוצא בתוך מצרים,2
ודוד מי קרי לנפשיה חסיד והכתיב (תהילים כז) לולא האמנתי לראות בטוב ה' בארץ חיים ותנא משמיה דרבי יוסי למה נקוד על לולא אמר דוד לפני הקב"ה רבש"ע מובטח אני בך שאתה משלם שכר טוב לצדיקים לעתיד לבוא אבל איני יודע אם יש לי חלק ביניהם אם לאו שמא יגרום החטא כדר' יעקב בר אידי,2
דר' יעקב בר אידי רמי כתיב (בראשית כח) והנה אנכי עמך ושמרתיך בכל אשר תלך וכתיב (בראשית לב) ויירא יעקב מאד אמר שמא יגרום החטא כדתניא (שמות טו) עד יעבור עמך ה' עד יעבור עם זו קנית עד יעבור עמך ה' זו ביאה ראשונה עד יעבור עם זו קנית זו ביאה שנייה מכאן אמרו חכמים ראוים היו ישראל ליעשות להם נס בימי עזרא כדרך שנעשה להם בימי יהושע בן נון אלא שגרם החטא,2
וחכ"א עד חצות,2
חכמים כמאן סבירא להו אי כרבי אליעזר סבירא להו לימרו כרבי אליעזר אם תלמיד חכם הוא אין צריך אמר אביי אף תלמיד חכם מיבעי ליה למימר חד פסוקא דרחמי כגון (תהילים לא) בידך אפקיד רוחי פדיתה אותי ה' אל אמת,2
א"ר לוי בר חמא אמר ר"ש בן לקיש לעולם ירגיז אדם יצר טוב על יצר הרע שנא' (תהילים ד) רגזו ואל תחטאו,2
ואיתימא רבי חנינא בר פפא בא וראה שלא כמדת הקב"ה מדת בשר ודם מדת בשר ודם אדם מוכר חפץ לחבירו מוכר עצב ולוקח שמח אבל הקב"ה אינו כן נתן להם תורה לישראל ושמח שנא' כי לקח טוב נתתי לכם תורתי אל תעזובו,2
אמר רבא ואיתימא רב חסדא אם רואה אדם שיסורין באין עליו יפשפש במעשיו שנא' (איכה ג) נחפשה דרכינו ונחקורה ונשובה עד ה' פשפש ולא מצא יתלה בבטול תורה שנאמר (תהילים צד) אשרי הגבר אשר תיסרנו יה ומתורתך תלמדנו ואם תלה ולא מצא בידוע שיסורין של אהבה הם שנאמר (משלי ג) כי את אשר יאהב ה' יוכיח,2
תניא רבי שמעון בן יוחאי אומר שלש מתנות טובות נתן הקדוש ברוך הוא לישראל וכולן לא נתנן אלא ע"י יסורין אלו הן תורה וארץ ישראל והעולם הבא תורה מנין שנאמר אשרי הגבר אשר תיסרנו יה ומתורתך תלמדנו ארץ ישראל דכתיב (דברים ח) כי כאשר ייסר איש את בנו ה' אלהיך מיסרך וכתיב בתריה כי ה' אלהיך מביאך אל ארץ טובה העולם הבא דכתיב (משלי ו) כי נר מצוה ותורה אור ודרך חיים תוכחות מוסר,2
תני תנא קמיה דר' יוחנן כל העוסק בתורה ובגמילות חסדים,2
דר' יהודה סבר לה כרבי דתנן רבי אומר אין זה מגלח אחת לשלשים יום ואיזהו שמגלח אחת לשלשים יום האומר [הרי] עלי נזירות כשער ראשי וכעפר הארץ וכחול הים ורבי יהודה מי סבר לה כרבי והתנן הריני נזיר כמנין ימות החמה וכו',2
א"ר יהודה מעשה היה וכיון שהשלים מת אא"ב נזירות קא מקבל עליה היינו טעמא דכיון דהשלים מת אלא א"א חדא נזירות קבל עילויה מי הוי השלמה כלל,2
ועוד מי סבר לה כרבי והא תניא רבי יהודה אומר הריני נזיר מנין הילקטי קיץ ומנין שבלי שמיטה מונה נזירות כמנין הילקטי קיץ וכמנין שבלי שמיטה מנין שאני ומי שאני ליה לרבי מנין והתניא הריני נזיר כמנין ימות החמה מונה נזירות כמנין ימות החמה כימי הלבנה מונה כימי הלבנה רבי אומר עד שיאמר נזירות עלי כמנין ימות החמה וכמנין ימות הלבנה,2
רבי יהודה סבר לה כותיה בחדא ופליג עליה בחדא סבר לה כותיה בחדא נזירות קביל עילויה ופליג עליה בחדא דאילו רבי יהודה שני ליה מונה ורבי לא שני ליה מונה,2
ת"ר הריני נזיר כל ימי חיי הריני נזיר עולם הרי זה נזיר עולם אפילו מאה שנה אפילו אלף שנים אין זה נזיר עולם אלא נזיר לעולם,2
ת"ר הריני נזיר ואחת מונה שתים ועוד מונה שלש ושוב מונה ארבע פשיטא מהו דתימא ושוב כי כולהו והויא ליה שית קמ"ל דלא,2
ת"ר הריני נזיר סומכוס אומר הן אחת דיגון שתים טריגון שלש טטרגון ארבע פונטיגון חמש,2
אטו גזילות וחבלות לאו דיני ממונות נינהו אמר רבי אבהו מה הן,2
קתני מה הן דיני ממונות גזילות וחבלות אבל הודאות והלואות לא וצריכא,2
